Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde56879      Vardas97634       4.04            3.20
Pavarde9029       Vardas79364       4.04            3.80
Pavarde77546      Vardas42382       4.04            4.40
Pavarde79945      Vardas86038       4.04            3.40
Pavarde53476      Vardas2152        4.04            3.20
Pavarde73930      Vardas19932       4.04            4.20
Pavarde70779      Vardas72930       4.04            4.40
Pavarde7408       Vardas16025       4.04            4.20
Pavarde57715      Vardas20193       4.04            4.20
Pavarde2753       Vardas46209       4.04            4.20
Pavarde63254      Vardas51110       4.04            4.20
Pavarde57496      Vardas26577       4.04            4.60
Pavarde44610      Vardas83781       4.04            4.00
Pavarde64752      Vardas93767       4.04            3.80
Pavarde3060       Vardas57033       4.04            3.20
Pavarde53288      Vardas64789       4.04            3.60
Pavarde66472      Vardas44446       4.04            4.20
Pavarde21812      Vardas51346       4.04            3.60
Pavarde91180      Vardas47631       4.04            4.00
Pavarde67695      Vardas22442       4.04            3.80
Pavarde91855      Vardas71324       4.04            4.00
Pavarde29078      Vardas26581       4.04            4.40
Pavarde77694      Vardas2016        4.04            3.80
Pavarde56534      Vardas73125       4.04            3.80
Pavarde10856      Vardas62400       4.04            4.20
Pavarde39610      Vardas32562       4.04            3.80
Pavarde3632       Vardas83261       4.04            4.20
Pavarde80509      Vardas40573       4.04            4.20
Pavarde24332      Vardas57480       4.04            3.60
Pavarde99594      Vardas54295       4.04            4.20
Pavarde54982      Vardas43291       4.04            3.80
Pavarde21047      Vardas41218       4.04            3.80
Pavarde83490      Vardas64124       4.04            4.60
Pavarde67787      Vardas59220       4.04            3.80
Pavarde25817      Vardas47704       4.04            4.00
Pavarde28793      Vardas31258       4.04            3.80
Pavarde5797       Vardas7801        4.04            4.40
Pavarde12779      Vardas95477       4.04            4.00
Pavarde90441      Vardas14054       4.04            3.40
Pavarde10774      Vardas74610       4.04            4.00
Pavarde32323      Vardas43284       4.04            4.20
Pavarde46536      Vardas76058       4.04            4.00
Pavarde24418      Vardas70398       4.04            4.20
Pavarde55214      Vardas13558       4.04            4.00
Pavarde50609      Vardas56744       4.04            3.80
Pavarde98616      Vardas80024       4.04            4.20
Pavarde73712      Vardas51140       4.04            4.40
Pavarde98156      Vardas38343       4.04            3.80
Pavarde75127      Vardas5211        4.04            4.20
Pavarde89621      Vardas75471       4.04            3.40
Pavarde11401      Vardas85653       4.04            3.80
Pavarde47815      Vardas66996       4.04            3.80
Pavarde77973      Vardas27370       4.04            4.00
Pavarde4445       Vardas36017       4.04            4.00
Pavarde39129      Vardas55988       4.04            3.80
Pavarde64487      Vardas80533       4.04            3.40
Pavarde48673      Vardas57886       4.04            3.60
Pavarde84360      Vardas886         4.04            4.00
Pavarde53687      Vardas39643       4.04            3.40
Pavarde85669      Vardas95660       4.04            3.60
Pavarde60290      Vardas48123       4.04            3.80
Pavarde99043      Vardas60365       4.04            3.40
Pavarde484        Vardas20142       4.04            4.40
Pavarde33294      Vardas6702        4.04            4.40
Pavarde89205      Vardas97945       4.04            4.40
Pavarde49348      Vardas66288       4.04            3.80
Pavarde45778      Vardas73541       4.04            4.20
Pavarde88322      Vardas26079       4.04            4.40
Pavarde78663      Vardas72466       4.04            3.80
Pavarde22384      Vardas13288       4.04            3.80
Pavarde98708      Vardas22545       4.04            3.80
Pavarde41802      Vardas61593       4.04            3.80
Pavarde23430      Vardas11182       4.04            4.00
Pavarde90304      Vardas88121       4.04            4.20
Pavarde30256      Vardas84447       4.04            4.40
Pavarde78139      Vardas19980       4.04            3.60
Pavarde4985       Vardas76061       4.04            4.20
Pavarde93535      Vardas90055       4.04            4.40
Pavarde69084      Vardas71829       4.04            3.80
Pavarde2632       Vardas56015       4.04            3.80
Pavarde83063      Vardas48481       4.04            4.20
Pavarde35109      Vardas3198        4.04            4.40
Pavarde88507      Vardas93708       4.04            4.00
Pavarde16232      Vardas98797       4.04            3.80
Pavarde76795      Vardas53164       4.04            3.80
Pavarde97025      Vardas40229       4.04            4.20
Pavarde72244      Vardas11477       4.04            3.80
Pavarde51713      Vardas81776       4.04            4.40
Pavarde30809      Vardas30598       4.04            4.20
Pavarde45728      Vardas75499       4.04            4.20
Pavarde14982      Vardas84523       4.04            3.80
Pavarde21         Vardas67963       4.04            4.00
Pavarde29330      Vardas83096       4.04            4.20
Pavarde60368      Vardas44368       4.04            3.80
Pavarde57606      Vardas51300       4.04            4.40
Pavarde89097      Vardas15982       4.04            4.00
Pavarde71403      Vardas59750       4.04            3.80
Pavarde35044      Vardas9564        4.04            3.60
Pavarde48246      Vardas92730       4.04            3.80
Pavarde48613      Vardas78265       4.04            4.00
Pavarde33021      Vardas18567       4.04            4.20
Pavarde34555      Vardas43141       4.04            4.20
Pavarde52109      Vardas22900       4.04            3.80
Pavarde46109      Vardas1544        4.04            3.80
Pavarde97073      Vardas61465       4.04            3.80
Pavarde84155      Vardas50837       4.04            4.20
Pavarde29279      Vardas17621       4.04            3.80
Pavarde42816      Vardas15146       4.04            4.20
Pavarde39738      Vardas83870       4.04            4.00
Pavarde94549      Vardas13388       4.04            3.80
Pavarde68941      Vardas38954       4.04            3.80
Pavarde70061      Vardas22734       4.04            4.00
Pavarde32944      Vardas84203       4.04            4.20
Pavarde87898      Vardas34201       4.04            4.00
Pavarde3597       Vardas94941       4.04            4.00
Pavarde14555      Vardas28092       4.04            3.60
Pavarde27662      Vardas44235       4.04            3.80
Pavarde7889       Vardas98529       4.04            4.00
Pavarde33495      Vardas98787       4.04            4.60
Pavarde97094      Vardas20629       4.04            4.20
Pavarde14648      Vardas75937       4.04            4.20
Pavarde18969      Vardas26349       4.04            4.80
Pavarde29376      Vardas55713       4.04            3.80
Pavarde17074      Vardas17816       4.04            4.00
Pavarde48408      Vardas4091        4.04            3.40
Pavarde85589      Vardas19320       4.04            3.80
Pavarde4047       Vardas58104       4.04            4.20
Pavarde70703      Vardas7663        4.04            4.20
Pavarde29433      Vardas383         4.04            3.80
Pavarde34880      Vardas71357       4.04            4.20
Pavarde24527      Vardas43289       4.04            3.80
Pavarde10165      Vardas72170       4.04            3.40
Pavarde32757      Vardas43432       4.04            4.40
Pavarde23827      Vardas81310       4.04            3.60
Pavarde26032      Vardas20298       4.04            3.80
Pavarde98232      Vardas55777       4.04            4.40
Pavarde34785      Vardas65258       4.04            3.80
Pavarde45556      Vardas13932       4.04            3.60
Pavarde35131      Vardas7053        4.04            4.00
Pavarde14201      Vardas24790       4.04            3.80
Pavarde79365      Vardas78839       4.04            3.60
Pavarde31626      Vardas37923       4.04            3.60
Pavarde62635      Vardas25233       4.04            3.80
Pavarde1168       Vardas74401       4.04            4.00
Pavarde60302      Vardas1694        4.04            3.60
Pavarde88424      Vardas64452       4.04            4.00
Pavarde83688      Vardas32428       4.04            4.20
Pavarde31147      Vardas17198       4.04            4.20
Pavarde17539      Vardas29330       4.04            4.20
Pavarde46627      Vardas75981       4.04            3.80
Pavarde54052      Vardas62135       4.04            3.40
Pavarde50304      Vardas85965       4.04            4.20
Pavarde62510      Vardas87584       4.04            4.20
Pavarde82403      Vardas44352       4.04            3.40
Pavarde10351      Vardas56706       4.04            4.00
Pavarde55307      Vardas42065       4.04            4.20
Pavarde18931      Vardas71189       4.04            4.40
Pavarde10255      Vardas25480       4.04            3.80
Pavarde72835      Vardas40549       4.04            3.40
Pavarde2673       Vardas96119       4.04            4.20
Pavarde83068      Vardas91108       4.04            4.20
Pavarde31972      Vardas12843       4.04            3.80
Pavarde88994      Vardas38325       4.04            3.80
Pavarde35137      Vardas4846        4.04            3.80
Pavarde37047      Vardas76599       4.04            3.20
Pavarde21887      Vardas47097       4.04            4.20
Pavarde20367      Vardas66423       4.04            3.40
Pavarde964        Vardas90782       4.04            4.20
Pavarde81307      Vardas28483       4.04            3.80
Pavarde90827      Vardas42424       4.04            3.60
Pavarde93629      Vardas70533       4.04            3.60
Pavarde63103      Vardas90922       4.04            3.80
Pavarde36524      Vardas61569       4.04            3.80
Pavarde10671      Vardas66095       4.04            4.20
Pavarde83084      Vardas2766        4.04            3.80
Pavarde85536      Vardas64327       4.04            4.00
Pavarde15468      Vardas91568       4.04            3.80
Pavarde41024      Vardas48895       4.04            3.80
Pavarde70821      Vardas47517       4.04            4.40
Pavarde38759      Vardas38940       4.04            4.20
Pavarde206        Vardas63613       4.04            3.60
Pavarde31035      Vardas50108       4.04            4.20
Pavarde59699      Vardas29160       4.04            4.60
