Pavarde           Vardas            Galutinis vid.  Galutinis med.  
Pavarde17256      Vardas24177       6.60            6.40
Pavarde27904      Vardas41778       6.60            7.00
Pavarde19543      Vardas21839       6.60            6.40
Pavarde55198      Vardas6555        6.60            6.40
Pavarde29726      Vardas86428       6.60            6.00
Pavarde54071      Vardas52847       6.60            6.40
Pavarde21307      Vardas92169       6.60            6.20
Pavarde7966       Vardas12026       6.60            6.80
Pavarde1858       Vardas28014       6.60            6.40
Pavarde17847      Vardas46728       6.60            6.40
Pavarde51505      Vardas48325       6.60            7.00
Pavarde13004      Vardas25605       6.60            6.40
Pavarde86646      Vardas41198       6.60            7.20
Pavarde13027      Vardas14930       6.60            6.60
Pavarde59634      Vardas6948        6.60            6.60
Pavarde79473      Vardas82010       6.60            6.60
Pavarde59281      Vardas90696       6.60            6.60
Pavarde2119       Vardas74026       6.60            6.80
Pavarde47238      Vardas67097       6.60            7.00
Pavarde71482      Vardas85913       6.60            6.20
Pavarde41103      Vardas94420       6.60            6.20
Pavarde46765      Vardas88196       6.60            6.40
Pavarde75248      Vardas26031       6.60            6.60
Pavarde80526      Vardas36539       6.60            6.40
Pavarde38668      Vardas25916       6.60            6.80
Pavarde17185      Vardas32221       6.60            7.40
Pavarde46958      Vardas46474       6.60            6.20
Pavarde56388      Vardas8423        6.60            6.60
Pavarde1190       Vardas25907       6.60            6.80
Pavarde56568      Vardas52163       6.60            6.40
Pavarde81984      Vardas7961        6.60            6.60
Pavarde48608      Vardas90535       6.60            6.80
Pavarde99372      Vardas97624       6.60            6.80
Pavarde84129      Vardas46018       6.60            6.60
Pavarde21096      Vardas81001       6.60            6.40
Pavarde69663      Vardas10798       6.60            7.00
Pavarde81826      Vardas33731       6.60            6.00
Pavarde70031      Vardas4307        6.60            6.00
Pavarde36961      Vardas48115       6.60            6.20
Pavarde17562      Vardas67304       6.60            6.60
Pavarde46327      Vardas32247       6.60            6.60
Pavarde53319      Vardas99079       6.60            6.60
Pavarde19748      Vardas21107       6.60            7.00
Pavarde58144      Vardas38061       6.60            6.00
Pavarde89752      Vardas32642       6.60            6.80
Pavarde29739      Vardas99304       6.60            6.80
Pavarde68020      Vardas11578       6.60            6.60
Pavarde39652      Vardas89600       6.60            6.20
Pavarde26383      Vardas65924       6.60            6.20
Pavarde97561      Vardas50083       6.60            6.20
Pavarde70241      Vardas99396       6.60            7.00
Pavarde76049      Vardas11638       6.60            6.40
Pavarde9366       Vardas43015       6.60            6.60
Pavarde14909      Vardas30061       6.60            7.00
Pavarde70428      Vardas92232       6.60            6.60
Pavarde76979      Vardas62428       6.60            7.00
Pavarde81858      Vardas85414       6.60            6.20
Pavarde26604      Vardas67857       6.60            6.20
Pavarde99182      Vardas14316       6.60            6.40
Pavarde68470      Vardas40590       6.60            6.00
Pavarde93777      Vardas13876       6.60            6.40
Pavarde91743      Vardas2541        6.60            6.60
Pavarde42108      Vardas72202       6.60            6.60
Pavarde7229       Vardas10878       6.60            6.00
Pavarde56911      Vardas9923        6.60            6.40
Pavarde37628      Vardas4781        6.60            6.40
Pavarde15         Vardas77090       6.60            6.60
Pavarde40369      Vardas72357       6.60            6.60
Pavarde87008      Vardas93155       6.60            6.60
Pavarde79623      Vardas79011       6.60            6.80
Pavarde28381      Vardas53381       6.60            6.60
Pavarde60144      Vardas97729       6.60            6.60
Pavarde72012      Vardas36890       6.60            6.60
Pavarde71923      Vardas85580       6.60            6.60
Pavarde25302      Vardas57748       6.60            6.80
Pavarde81117      Vardas49481       6.60            6.60
Pavarde35681      Vardas77539       6.60            6.40
Pavarde43659      Vardas99626       6.60            6.80
Pavarde64809      Vardas57881       6.60            6.40
Pavarde88143      Vardas57603       6.60            6.40
Pavarde10270      Vardas58973       6.60            6.00
Pavarde14084      Vardas62412       6.60            6.60
Pavarde21512      Vardas81293       6.60            6.80
Pavarde41533      Vardas74624       6.60            7.00
Pavarde54764      Vardas92820       6.60            6.00
Pavarde83443      Vardas13441       6.60            6.40
Pavarde79901      Vardas37063       6.60            6.00
Pavarde14055      Vardas71105       6.60            6.40
Pavarde46678      Vardas97663       6.60            6.40
Pavarde91211      Vardas81112       6.60            6.40
Pavarde22766      Vardas18358       6.60            6.60
Pavarde30953      Vardas34995       6.60            7.00
Pavarde18022      Vardas79013       6.60            6.00
Pavarde46280      Vardas70560       6.60            6.60
Pavarde98516      Vardas29668       6.60            6.40
Pavarde97141      Vardas85010       6.60            7.00
Pavarde774        Vardas49059       6.60            6.60
Pavarde94612      Vardas16905       6.60            6.60
Pavarde16645      Vardas30311       6.60            6.20
Pavarde84568      Vardas15059       6.60            6.60
Pavarde62555      Vardas26970       6.60            6.60
Pavarde44045      Vardas87244       6.60            5.80
Pavarde53525      Vardas70656       6.60            6.20
Pavarde76316      Vardas61559       6.60            6.60
Pavarde60278      Vardas50961       6.60            6.60
Pavarde97020      Vardas82433       6.60            6.40
Pavarde49553      Vardas50871       6.60            6.00
Pavarde13761      Vardas85255       6.60            6.60
Pavarde71444      Vardas62880       6.60            6.60
Pavarde81854      Vardas9972        6.60            6.60
Pavarde78368      Vardas9888        6.60            6.40
Pavarde56823      Vardas12767       6.60            7.00
Pavarde52121      Vardas64878       6.60            6.40
Pavarde16748      Vardas83637       6.60            6.40
Pavarde79579      Vardas99402       6.60            6.00
Pavarde88204      Vardas79571       6.60            6.00
Pavarde49007      Vardas70048       6.60            6.20
Pavarde38151      Vardas97145       6.60            7.00
Pavarde35707      Vardas75908       6.60            6.60
Pavarde11277      Vardas81185       6.60            6.40
Pavarde11394      Vardas22731       6.60            6.40
Pavarde61234      Vardas67354       6.60            6.60
Pavarde80963      Vardas41627       6.60            6.40
Pavarde87933      Vardas63018       6.60            7.00
Pavarde70204      Vardas86418       6.60            6.60
Pavarde88082      Vardas75376       6.60            6.40
Pavarde63925      Vardas21812       6.60            6.00
Pavarde95087      Vardas68052       6.60            6.80
Pavarde8260       Vardas99987       6.60            6.40
Pavarde42259      Vardas10856       6.60            6.40
Pavarde60022      Vardas87947       6.60            5.80
Pavarde10726      Vardas2601        6.60            6.60
Pavarde79035      Vardas99848       6.60            6.60
Pavarde58348      Vardas99508       6.60            6.60
Pavarde35511      Vardas31848       6.60            6.20
Pavarde36725      Vardas15419       6.60            6.60
Pavarde29829      Vardas34335       6.60            6.00
Pavarde22217      Vardas55249       6.60            6.60
Pavarde64245      Vardas87852       6.60            6.60
Pavarde97756      Vardas63518       6.60            6.40
Pavarde9379       Vardas19315       6.60            6.60
Pavarde42991      Vardas37435       6.60            6.40
Pavarde80949      Vardas9127        6.60            6.20
Pavarde69977      Vardas4104        6.60            6.20
Pavarde5600       Vardas80542       6.60            7.00
Pavarde47373      Vardas20299       6.60            6.80
Pavarde41603      Vardas63628       6.60            6.60
Pavarde42532      Vardas62884       6.60            6.00
Pavarde68554      Vardas31397       6.60            6.60
Pavarde69578      Vardas98200       6.60            6.20
Pavarde68861      Vardas51973       6.60            6.60
Pavarde14172      Vardas37410       6.60            6.20
Pavarde69014      Vardas70442       6.60            6.40
Pavarde14319      Vardas41004       6.60            6.40
Pavarde26550      Vardas92967       6.60            6.60
Pavarde99694      Vardas59776       6.60            7.00
Pavarde37249      Vardas59320       6.60            6.40
Pavarde5818       Vardas28716       6.60            7.00
Pavarde44789      Vardas85376       6.60            6.60
Pavarde13920      Vardas52981       6.60            6.60
Pavarde71023      Vardas63564       6.60            6.60
Pavarde48573      Vardas78492       6.60            6.40
Pavarde67409      Vardas72923       6.60            6.60
Pavarde18265      Vardas99458       6.60            6.60
Pavarde64042      Vardas55501       6.60            6.60
Pavarde53852      Vardas34782       6.60            6.60
Pavarde97051      Vardas5260        6.60            6.00
Pavarde60888      Vardas66027       6.60            5.60
Pavarde20243      Vardas69023       6.60            6.40
Pavarde43008      Vardas28992       6.60            6.40
Pavarde32177      Vardas90260       6.60            7.00
Pavarde44569      Vardas50728       6.60            6.00
Pavarde54682      Vardas46974       6.60            7.00
Pavarde86712      Vardas21039       6.60            6.20
Pavarde82725      Vardas11370       6.60            6.40
Pavarde84239      Vardas96368       6.60            6.40
Pavarde83068      Vardas44268       6.60            6.40
Pavarde76580      Vardas23240       6.60            7.00
Pavarde50575      Vardas16848       6.60            6.60
Pavarde34785      Vardas70988       6.60            6.60
Pavarde72633      Vardas44143       6.60            6.60
Pavarde55030      Vardas9667        6.60            6.40
Pavarde61953      Vardas25959       6.60            6.60
